TestWave;RefWave;Durchschnittswert;value;BefallErgebnis
610,74935;610,7493286;1846,0078126666667;862,23;T
610,74935;611,0077515;1801,7605389999999;862,23;T
610,74935;610,4909668;1009,7784628666665;862,23;N
610,74935;610,4909668;2731,1708576666665;862,23;T
610,74935;610,7493286;984,2954507999999;862,23;N
610,74935;610,7493286;2685,5859779999996;862,23;T
610,74935;611,0077515;952,8973794999998;862,23;N
610,74935;611,0077515;2640,2223713333333;862,23;T
610,74935;610,4909668;1046,7639160666668;862,23;N
610,74935;610,7493286;1025,9279785666665;862,23;N
610,74935;611,0077515;997,9909463;862,23;N
610,74935;610,4909668;1677,3483883333336;862,23;N
610,74935;610,4909668;5201,493327;862,23;T
610,74935;610,7493286;1654,3496499999999;862,23;N
610,74935;610,7493286;5159,763835000001;862,23;T
610,74935;611,0077515;1612,911255;862,23;N
610,74935;611,0077515;5100,125325666667;862,23;T
610,74935;610,4909668;9401,428385333333;862,23;T
610,74935;610,7493286;9341,325846666667;862,23;T
610,74935;611,0077515;9273,445636999999;862,23;T
610,74935;610,4909668;331,1854044666666;862,23;T
610,74935;610,7493286;279,10912576666664;862,23;T
610,74935;611,0077515;245,74549356666668;862,23;T
610,74935;610,4909668;335,69597369999997;862,23;T
610,74935;610,4909668;2093,697632;862,23;T
610,74935;610,7493286;278,70266723333333;862,23;T
610,74935;610,7493286;2020,8946126666663;862,23;T
610,74935;611,0077515;239,0266622;862,23;T
610,74935;611,0077515;1955,8629966666667;862,23;T
610,74935;610,4909668;9915,557292666666;862,23;T
610,74935;610,7493286;9808,322590333333;862,23;T
610,74935;611,0077515;9725,886068;862,23;T
610,74935;610,4909668;2124,3374019999997;862,23;T
610,74935;610,7493286;2052,556559;862,23;T
610,74935;611,0077515;1984,8131103333333;862,23;T
610,74935;610,4909668;1269,4166260333334;862,23;N
610,74935;610,7493286;1207,9825846;862,23;N
610,74935;611,0077515;1153,5553994666668;862,23;N
610,74935;610,4909668;4023,5316569999995;862,23;T
610,74935;610,7493286;3968,1096190000003;862,23;T
610,74935;611,0077515;3915,508707333333;862,23;T
610,74935;610,4909668;1409,5353596666666;862,23;N
610,74935;610,7493286;1346,1356606666666;862,23;N
610,74935;611,0077515;1298,7519936666667;862,23;N
610,74935;610,4909668;1042,2351482666668;862,23;N
610,74935;610,7493286;996,1830648333334;862,23;N
610,74935;611,0077515;961,9033814666667;862,23;N
610,74935;610,4909668;10091,081052333333;862,23;T
610,74935;610,7493286;10039,942219666666;862,23;T
610,74935;611,0077515;9988,260415666666;862,23;T
610,74935;610,4909668;4272,0131833333335;862,23;T
610,74935;610,4909668;5694,018717333333;862,23;T
610,74935;610,7493286;4207,664062333334;862,23;T
610,74935;610,7493286;5660,008951666667;862,23;T
610,74935;611,0077515;4148,343913;862,23;T
610,74935;611,0077515;5627,154947666667;862,23;T
610,74935;610,4909668;6252,555338666666;862,23;T
610,74935;610,7493286;6173,191406333334;862,23;T
610,74935;611,0077515;6106,779459666667;862,23;T
610,74935;610,4909668;7564,553873666667;862,23;T
610,74935;610,4909668;5023,130289666667;862,23;T
610,74935;610,4909668;2485,9440916666667;862,23;T
610,74935;610,7493286;7512,153320666667;862,23;T
610,74935;610,7493286;4978,076171666667;862,23;T
610,74935;610,7493286;2433,3278806666667;862,23;T
610,74935;611,0077515;7463,828775999999;862,23;T
610,74935;611,0077515;4933,840902;862,23;T
610,74935;611,0077515;2385,194986666667;862,23;T
610,74935;610,4909668;5694,449544666667;862,23;T
610,74935;610,4909668;8422,402179666666;862,23;T
610,74935;610,4909668;5583,954101666667;862,23;T
610,74935;610,7493286;5627,248860333333;862,23;T
610,74935;610,7493286;8379,380209666668;862,23;T
610,74935;610,7493286;5519,265136999999;862,23;T
610,74935;611,0077515;5579,367838333333;862,23;T
610,74935;611,0077515;8329,578612333333;862,23;T
610,74935;611,0077515;5454,300456;862,23;T
610,74935;610,4909668;5123,6398113333335;862,23;T
610,74935;610,4909668;4810,435872333334;862,23;T
610,74935;610,4909668;6015,664225333334;862,23;T
610,74935;610,7493286;5066,264160333333;862,23;T
610,74935;610,7493286;4777,8305666666665;862,23;T
610,74935;610,7493286;5937,137369666667;862,23;T
610,74935;611,0077515;5016,911783666666;862,23;T
610,74935;611,0077515;4744,069661333333;862,23;T
610,74935;611,0077515;5863,836751666667;862,23;T
610,74935;610,4909668;5474,362793;862,23;T
610,74935;610,4909668;8924,603679333333;862,23;T
610,74935;610,7493286;5417,160482;862,23;T
610,74935;610,7493286;8851,454915333334;862,23;T
610,74935;611,0077515;5367,856608;862,23;T
610,74935;611,0077515;8777,954264000002;862,23;T
610,74935;610,4909668;1769,3068848666665;862,23;T
610,74935;610,4909668;2636,9463706666666;862,23;T
610,74935;610,7493286;1702,4825438999999;862,23;N
610,74935;610,7493286;2585,106689333333;862,23;T
610,74935;611,0077515;1649,1354370000001;862,23;N
610,74935;611,0077515;2534,2893879999997;862,23;T
610,74935;610,4909668;4532,943359666667;862,23;T
610,74935;610,7493286;4472,759114666666;862,23;T
610,74935;611,0077515;4418,347168;862,23;T
610,74935;610,4909668;1926,624715;862,23;T
610,74935;610,4909668;2046,3807783333334;862,23;T
610,74935;610,7493286;1870,2805176666668;862,23;T
610,74935;610,7493286;1982,1195066666667;862,23;T
610,74935;611,0077515;1798,6029049999997;862,23;T
610,74935;611,0077515;1931,8086343333332;862,23;T
610,74935;610,4909668;3729,2406413333338;862,23;T
610,74935;610,7493286;3670,5366209999997;862,23;T
610,74935;611,0077515;3618,5816240000004;862,23;T
610,74935;610,4909668;4755,517333666667;862,23;T
610,74935;610,4909668;804,5734659999999;862,23;N
610,74935;610,7493286;4699,609944666667;862,23;T
610,74935;610,7493286;782,5969645;862,23;N
610,74935;611,0077515;4636,665446;862,23;T
610,74935;611,0077515;757,3687133666667;862,23;N
610,74935;610,4909668;7921,370768333334;862,23;T
610,74935;610,7493286;7841,363932;862,23;T
610,74935;611,0077515;7729,500650999999;862,23;T
610,74935;610,4909668;863,6810098999999;862,23;N
610,74935;610,7493286;812,4904581666666;862,23;N
610,74935;611,0077515;749,1362508000001;862,23;N
610,74935;610,4909668;1494,0016071333332;862,23;N
610,74935;610,7493286;1456,2335612333334;862,23;N
610,74935;611,0077515;1418,2956138666666;862,23;N
610,74935;610,4909668;750,8076172;862,23;N
610,74935;610,4909668;2697,546386666667;862,23;T
610,74935;610,7493286;719,6674397666667;862,23;N
610,74935;610,7493286;2645,3821206666667;862,23;T
610,74935;611,0077515;694,1479898666666;862,23;N
610,74935;611,0077515;2590,648682;862,23;T
610,74935;610,4909668;2856,550618333333;862,23;T
610,74935;610,7493286;2796,196452;862,23;T
610,74935;611,0077515;2743,9412436666667;862,23;T
610,74935;610,4909668;1407,0328980000002;862,23;N
610,74935;610,4909668;3019,443603333333;862,23;T
610,74935;610,7493286;1369,1617231333332;862,23;N
610,74935;610,7493286;2976,3613280000004;862,23;T
610,74935;611,0077515;1329,6707559;862,23;N
610,74935;611,0077515;2927,269775666666;862,23;T
610,74935;610,4909668;873,5180663666666;862,23;N
610,74935;610,4909668;3314,192627;862,23;T
610,74935;610,7493286;827,2627970333333;862,23;N
610,74935;610,7493286;3268,116211;862,23;T
610,74935;611,0077515;794,8364868;862,23;N
610,74935;611,0077515;3218,4969886666663;862,23;T
610,74935;610,4909668;1400,9177243333334;862,23;N
610,74935;610,4909668;4359,600667333333;862,23;T
610,74935;610,7493286;1363,7623696666667;862,23;N
610,74935;610,7493286;4306,083658666666;862,23;T
610,74935;611,0077515;1324,3866982333336;862,23;N
610,74935;611,0077515;4255,081054666666;862,23;T
610,74935;610,4909668;3802,2864583333335;862,23;T
610,74935;610,4909668;3476,582316;862,23;T
610,74935;610,7493286;3751,872477333334;862,23;T
610,74935;610,7493286;3454,972778333333;862,23;T
610,74935;611,0077515;3703,3723956666668;862,23;T
610,74935;611,0077515;3429,35022;862,23;T
610,74935;610,4909668;229,99643963333332;862,23;T
610,74935;610,4909668;4302,510335;862,23;T
610,74935;610,7493286;235,3532969;862,23;T
610,74935;610,7493286;4277,139648333334;862,23;T
610,74935;611,0077515;239,44526673333334;862,23;T
610,74935;611,0077515;4247,531087;862,23;T
610,74935;610,4909668;1087,5986123666667;862,23;N
610,74935;610,7493286;1064,2267861666667;862,23;N
610,74935;611,0077515;1041,0460611666667;862,23;N
610,74935;610,4909668;2608,7486166666667;862,23;T
610,74935;610,7493286;2608,0690916666667;862,23;T
610,74935;611,0077515;2600,698161;862,23;T
610,74935;610,4909668;638,2193807;862,23;N
610,74935;610,4909668;8288,495280000001;862,23;T
610,74935;610,7493286;627,2569173333333;862,23;N
610,74935;610,7493286;8278,985839666666;862,23;T
610,74935;611,0077515;617,0558166333333;862,23;N
610,74935;611,0077515;8257,864909;862,23;T
610,74935;610,4909668;434,86169436666665;862,23;T
610,74935;610,7493286;430,5725504666666;862,23;T
610,74935;611,0077515;425,30669149999994;862,23;T
610,74935;610,4909668;11128,24414;862,23;T
610,74935;610,7493286;11116,702473333333;862,23;T
610,74935;611,0077515;11093,060873333334;862,23;T
610,74935;610,4909668;2134,5656940333333;862,23;T
610,74935;610,7493286;2068,014465333333;862,23;T
610,74935;611,0077515;2007,8240151333332;862,23;T
610,74935;610,4909668;1030,4081624666667;862,23;N
610,74935;610,4909668;6354,342122333333;862,23;T
610,74935;610,7493286;980,6918539666666;862,23;N
610,74935;610,7493286;6290,599609666667;862,23;T
610,74935;611,0077515;925,5852357;862,23;N
610,74935;611,0077515;6212,767089666667;862,23;T
610,74935;610,4909668;1196,4952799;862,23;N
610,74935;610,4909668;3862,9681806666667;862,23;T
610,74935;610,7493286;1137,22701;862,23;N
610,74935;610,7493286;3807,7342933333334;862,23;T
610,74935;611,0077515;1089,3943686;862,23;N
610,74935;611,0077515;3732,9563799999996;862,23;T
610,74935;610,4909668;7186,442545666668;862,23;T
610,74935;610,4909668;2093,825073;862,23;T
610,74935;610,7493286;7117,443684666666;862,23;T
610,74935;610,7493286;2034,3109943333332;862,23;T
610,74935;611,0077515;7037,76709;862,23;T
610,74935;611,0077515;1963,6282549999999;862,23;T
610,74935;610,4909668;823,2193401666667;862,23;N
610,74935;610,7493286;776,4211018333334;862,23;N
610,74935;611,0077515;717,9111327999999;862,23;N
610,74935;610,4909668;2106,765218;862,23;T
610,74935;610,4909668;8322,493326666667;862,23;T
610,74935;610,7493286;2053,2572833333334;862,23;T
610,74935;610,7493286;8254,045898666667;862,23;T
610,74935;611,0077515;1985,7049560000003;862,23;T
610,74935;611,0077515;8173,146647333335;862,23;T
610,74935;610,4909668;3355,8434243333336;862,23;T
610,74935;610,7493286;3336,4361166666663;862,23;T
610,74935;611,0077515;3316,525390666666;862,23;T
610,74935;610,4909668;2149,1833906666666;862,23;T
610,74935;610,4909668;4796,540039333333;862,23;T
610,74935;610,7493286;2119,5962320000003;862,23;T
610,74935;610,7493286;4770,5929363333335;862,23;T
610,74935;611,0077515;2091,686564;862,23;T
610,74935;611,0077515;4743,041341333334;862,23;T
610,74935;610,4909668;3844,07666;862,23;T
610,74935;610,4909668;8380,769205666667;862,23;T
610,74935;610,7493286;3811,013265;862,23;T
610,74935;610,7493286;8342,018717666668;862,23;T
610,74935;611,0077515;3779,269368333333;862,23;T
610,74935;611,0077515;8302,087890666668;862,23;T
610,74935;610,4909668;3828,1031086666667;862,23;T
610,74935;610,4909668;3908,4409180000002;862,23;T
610,74935;610,7493286;3792,34611;862,23;T
610,74935;610,7493286;3881,7111003333334;862,23;T
610,74935;611,0077515;3757,8056639999995;862,23;T
610,74935;611,0077515;3854,3778483333335;862,23;T
610,74935;610,4909668;5099,163736666666;862,23;T
610,74935;610,7493286;5067,386556;862,23;T
610,74935;611,0077515;5036,968424666667;862,23;T
610,74935;610,4909668;3742,265787666667;862,23;T
610,74935;610,4909668;8642,027343666667;862,23;T
610,74935;610,7493286;3711,4350586666665;862,23;T
610,74935;610,7493286;8604,396158999998;862,23;T
610,74935;611,0077515;3681,8631186666667;862,23;T
610,74935;611,0077515;8568,481608333333;862,23;T
611,00775;610,7493286;2148,315877333333;792,49;T
611,00775;611,0077515;2095,6329753333334;792,49;T
611,00775;611,2661743;2104,8208413333336;792,49;T
611,00775;610,7493286;4767,890462333333;792,49;T
611,00775;611,0077515;4714,349120999999;792,49;T
611,00775;611,2661743;4736,6650389999995;792,49;T
611,00775;610,7493286;8094,304362;792,49;T
611,00775;610,7493286;1116,7611286666668;792,49;N
611,00775;611,0077515;8056,217773333333;792,49;T
611,00775;611,0077515;1076,0143025333334;792,49;N
611,00775;611,2661743;8069,891764333333;792,49;T
611,00775;611,2661743;1089,1062214666665;792,49;N
611,00775;610,7493286;4134,985433000001;792,49;T
611,00775;611,0077515;4068,2551270000004;792,49;T
611,00775;611,2661743;4077,512858333333;792,49;T
611,00775;610,7493286;4474,433593666667;792,49;T
611,00775;611,0077515;4405,837891;792,49;T
611,00775;611,2661743;4408,895507666667;792,49;T
611,00775;610,7493286;7532,989095333333;792,49;T
611,00775;610,7493286;2836,288086;792,49;T
611,00775;611,0077515;7476,590495;792,49;T
611,00775;611,0077515;2774,1258949999997;792,49;T
611,00775;611,2661743;7489,845866;792,49;T
611,00775;611,2661743;2777,1349283333334;792,49;T
611,00775;610,7493286;3626,7806803333333;792,49;T
611,00775;610,7493286;2961,2674970000003;792,49;T
611,00775;611,0077515;3578,4627276666665;792,49;T
611,00775;611,0077515;2902,047607666667;792,49;T
611,00775;611,2661743;3573,9673666666663;792,49;T
611,00775;611,2661743;2905,1689453333333;792,49;T
611,00775;610,7493286;5194,301432666666;792,49;T
611,00775;611,0077515;5144,038981000001;792,49;T
611,00775;611,2661743;5119,438639333333;792,49;T
611,00775;610,7493286;663,91474912;792,49;N
611,00775;611,0077515;633,7452364036667;792,49;N
611,00775;611,2661743;653,8895770833333;792,49;N
611,00775;610,7493286;2054,713256666667;792,49;T
611,00775;611,0077515;2019,9149173333335;792,49;T
611,00775;611,2661743;2005,655192;792,49;T
611,00775;610,7493286;1846,0078126666667;792,49;T
611,00775;611,0077515;1801,7605389999999;792,49;T
611,00775;611,2661743;1798,1691486666666;792,49;T
611,00775;610,7493286;984,2954507999999;792,49;N
611,00775;610,7493286;2685,5859779999996;792,49;T
611,00775;611,0077515;952,8973794999998;792,49;N
611,00775;611,0077515;2640,2223713333333;792,49;T
611,00775;611,2661743;944,7043659333332;792,49;N
611,00775;611,2661743;2641,7209476666667;792,49;T
611,00775;610,7493286;1025,9279785666665;792,49;N
611,00775;611,0077515;997,9909463;792,49;N
611,00775;611,2661743;993,3863523666665;792,49;N
611,00775;610,7493286;1654,3496499999999;792,49;T
611,00775;610,7493286;5159,763835000001;792,49;T
611,00775;611,0077515;1612,911255;792,49;T
611,00775;611,0077515;5100,125325666667;792,49;T
611,00775;611,2661743;1593,8437906666668;792,49;T
611,00775;611,2661743;5079,993001333333;792,49;T
611,00775;610,7493286;9341,325846666667;792,49;T
611,00775;611,0077515;9273,445636999999;792,49;T
611,00775;611,2661743;9260,002278;792,49;T
611,00775;610,7493286;279,10912576666664;792,49;T
611,00775;611,0077515;245,74549356666668;792,49;T
611,00775;611,2661743;258,49460853333335;792,49;T
611,00775;610,7493286;278,70266723333333;792,49;T
611,00775;610,7493286;2020,8946126666663;792,49;T
611,00775;611,0077515;239,0266622;792,49;T
611,00775;611,0077515;1955,8629966666667;792,49;T
611,00775;611,2661743;245,06604513333335;792,49;T
611,00775;611,2661743;1959,597046;792,49;T
611,00775;610,7493286;9808,322590333333;792,49;T
611,00775;611,0077515;9725,886068;792,49;T
611,00775;611,2661743;9717,504882;792,49;T
611,00775;610,7493286;2052,556559;792,49;T
611,00775;611,0077515;1984,8131103333333;792,49;T
611,00775;611,2661743;1989,357137;792,49;T
611,00775;610,7493286;1207,9825846;792,49;N
611,00775;611,0077515;1153,5553994666668;792,49;N
611,00775;611,2661743;1156,1398112;792,49;N
611,00775;610,7493286;3968,1096190000003;792,49;T
611,00775;611,0077515;3915,508707333333;792,49;T
611,00775;611,2661743;3915,632893666667;792,49;T
611,00775;610,7493286;1346,1356606666666;792,49;N
611,00775;611,0077515;1298,7519936666667;792,49;N
611,00775;611,2661743;1309,9723306666667;792,49;N
611,00775;610,7493286;996,1830648333334;792,49;N
611,00775;611,0077515;961,9033814666667;792,49;N
611,00775;611,2661743;970,2541096666667;792,49;N
611,00775;610,7493286;10039,942219666666;792,49;T
611,00775;611,0077515;9988,260415666666;792,49;T
611,00775;611,2661743;10008,24056;792,49;T
611,00775;610,7493286;4207,664062333334;792,49;T
611,00775;610,7493286;5660,008951666667;792,49;T
611,00775;611,0077515;4148,343913;792,49;T
611,00775;611,0077515;5627,154947666667;792,49;T
611,00775;611,2661743;4157,905273333334;792,49;T
611,00775;611,2661743;5654,266927;792,49;T
611,00775;610,7493286;6173,191406333334;792,49;T
611,00775;611,0077515;6106,779459666667;792,49;T
611,00775;611,2661743;6088,248697666667;792,49;T
611,00775;610,7493286;7512,153320666667;792,49;T
611,00775;610,7493286;4978,076171666667;792,49;T
611,00775;610,7493286;2433,3278806666667;792,49;T
611,00775;611,0077515;7463,828775999999;792,49;T
611,00775;611,0077515;4933,840902;792,49;T
611,00775;611,0077515;2385,194986666667;792,49;T
611,00775;611,2661743;7488,951497333333;792,49;T
611,00775;611,2661743;4953,760823333333;792,49;T
611,00775;611,2661743;2387,99471;792,49;T
611,00775;610,7493286;5627,248860333333;792,49;T
611,00775;610,7493286;8379,380209666668;792,49;T
611,00775;610,7493286;5519,265136999999;792,49;T
611,00775;611,0077515;5579,367838333333;792,49;T
611,00775;611,0077515;8329,578612333333;792,49;T
611,00775;611,0077515;5454,300456;792,49;T
611,00775;611,2661743;5608,4026693333335;792,49;T
611,00775;611,2661743;8351,385578666666;792,49;T
611,00775;611,2661743;5458,92334;792,49;T
611,00775;610,7493286;5066,264160333333;792,49;T
611,00775;610,7493286;4777,8305666666665;792,49;T
611,00775;610,7493286;5937,137369666667;792,49;T
611,00775;611,0077515;5016,911783666666;792,49;T
611,00775;611,0077515;4744,069661333333;792,49;T
611,00775;611,0077515;5863,836751666667;792,49;T
611,00775;611,2661743;5039,504231666666;792,49;T
611,00775;611,2661743;4778,464681;792,49;T
611,00775;611,2661743;5851,127115666666;792,49;T
611,00775;610,7493286;5417,160482;792,49;T
611,00775;610,7493286;8851,454915333334;792,49;T
611,00775;611,0077515;5367,856608;792,49;T
611,00775;611,0077515;8777,954264000002;792,49;T
611,00775;611,2661743;5388,170573;792,49;T
611,00775;611,2661743;8752,161621333333;792,49;T
611,00775;610,7493286;1702,4825438999999;792,49;T
611,00775;610,7493286;2585,106689333333;792,49;T
611,00775;611,0077515;1649,1354370000001;792,49;T
611,00775;611,0077515;2534,2893879999997;792,49;T
611,00775;611,2661743;1661,8844399999998;792,49;T
611,00775;611,2661743;2525,980957;792,49;T
611,00775;610,7493286;4472,759114666666;792,49;T
611,00775;611,0077515;4418,347168;792,49;T
611,00775;611,2661743;4413,3089193333335;792,49;T
611,00775;610,7493286;1870,2805176666668;792,49;T
611,00775;610,7493286;1982,1195066666667;792,49;T
611,00775;611,0077515;1798,6029049999997;792,49;T
611,00775;611,0077515;1931,8086343333332;792,49;T
611,00775;611,2661743;1796,249023;792,49;T
611,00775;611,2661743;1943,7812093333334;792,49;T
611,00775;610,7493286;3670,5366209999997;792,49;T
611,00775;611,0077515;3618,5816240000004;792,49;T
611,00775;611,2661743;3629,3256836666665;792,49;T
611,00775;610,7493286;4699,609944666667;792,49;T
611,00775;610,7493286;782,5969645;792,49;N
611,00775;611,0077515;4636,665446;792,49;T
611,00775;611,0077515;757,3687133666667;792,49;N
611,00775;611,2661743;4638,721842666667;792,49;T
611,00775;611,2661743;755,0361124666666;792,49;N
611,00775;610,7493286;7841,363932;792,49;T
611,00775;611,0077515;7729,500650999999;792,49;T
611,00775;611,2661743;7712,5504556666665;792,49;T
611,00775;610,7493286;812,4904581666666;792,49;N
611,00775;611,0077515;749,1362508000001;792,49;N
611,00775;611,2661743;744,2920329;792,49;N
611,00775;610,7493286;1456,2335612333334;792,49;N
611,00775;611,0077515;1418,2956138666666;792,49;N
611,00775;611,2661743;1414,018676866667;792,49;N
611,00775;610,7493286;719,6674397666667;792,49;N
611,00775;610,7493286;2645,3821206666667;792,49;T
611,00775;611,0077515;694,1479898666666;792,49;N
611,00775;611,0077515;2590,648682;792,49;T
611,00775;611,2661743;704,3187662666668;792,49;N
611,00775;611,2661743;2588,215983;792,49;T
611,00775;610,7493286;2796,196452;792,49;T
611,00775;611,0077515;2743,9412436666667;792,49;T
611,00775;611,2661743;2748,864339333333;792,49;T
611,00775;610,7493286;1369,1617231333332;792,49;N
611,00775;610,7493286;2976,3613280000004;792,49;T
611,00775;611,0077515;1329,6707559;792,49;N
611,00775;611,0077515;2927,269775666666;792,49;T
611,00775;611,2661743;1326,3219402;792,49;N
611,00775;611,2661743;2917,802734333334;792,49;T
611,00775;610,7493286;827,2627970333333;792,49;N
611,00775;610,7493286;3268,116211;792,49;T
611,00775;611,0077515;794,8364868;792,49;N
611,00775;611,0077515;3218,4969886666663;792,49;T
611,00775;611,2661743;808,4894816333334;792,49;N
611,00775;611,2661743;3209,033121666667;792,49;T
611,00775;610,7493286;1363,7623696666667;792,49;N
611,00775;610,7493286;4306,083658666666;792,49;T
611,00775;611,0077515;1324,3866982333336;792,49;N
611,00775;611,0077515;4255,081054666666;792,49;T
611,00775;611,2661743;1317,5162149;792,49;N
611,00775;611,2661743;4245,638346333333;792,49;T
611,00775;610,7493286;3751,872477333334;792,49;T
611,00775;610,7493286;3454,972778333333;792,49;T
611,00775;611,0077515;3703,3723956666668;792,49;T
611,00775;611,0077515;3429,35022;792,49;T
611,00775;611,2661743;3653,6044923333334;792,49;T
611,00775;611,2661743;3396,511149;792,49;T
611,00775;610,7493286;235,3532969;792,49;T
611,00775;610,7493286;4277,139648333334;792,49;T
611,00775;611,0077515;239,44526673333334;792,49;T
611,00775;611,0077515;4247,531087;792,49;T
611,00775;611,2661743;233,60003663333336;792,49;T
611,00775;611,2661743;4209,292969;792,49;T
611,00775;610,7493286;1064,2267861666667;792,49;N
611,00775;611,0077515;1041,0460611666667;792,49;N
611,00775;611,2661743;1010,0302532333334;792,49;N
611,00775;610,7493286;2608,0690916666667;792,49;T
611,00775;611,0077515;2600,698161;792,49;T
611,00775;611,2661743;2578,9914553333333;792,49;T
611,00775;610,7493286;627,2569173333333;792,49;N
611,00775;610,7493286;8278,985839666666;792,49;T
611,00775;611,0077515;617,0558166333333;792,49;N
611,00775;611,0077515;8257,864909;792,49;T
611,00775;611,2661743;599,2956848;792,49;N
611,00775;611,2661743;8220,866862;792,49;T
611,00775;610,7493286;430,5725504666666;792,49;T
611,00775;611,0077515;425,30669149999994;792,49;T
611,00775;611,2661743;410,96811930000007;792,49;T
611,00775;610,7493286;11116,702473333333;792,49;T
611,00775;611,0077515;11093,060873333334;792,49;T
611,00775;611,2661743;11052,229166666666;792,49;T
611,00775;610,7493286;2068,014465333333;792,49;T
611,00775;611,0077515;2007,8240151333332;792,49;T
611,00775;611,2661743;2009,9534505333334;792,49;T
611,00775;610,7493286;980,6918539666666;792,49;N
611,00775;610,7493286;6290,599609666667;792,49;T
611,00775;611,0077515;925,5852357;792,49;N
611,00775;611,0077515;6212,767089666667;792,49;T
611,00775;611,2661743;926,3830465000001;792,49;N
611,00775;611,2661743;6208,335449333333;792,49;T
611,00775;610,7493286;1137,22701;792,49;N
611,00775;610,7493286;3807,7342933333334;792,49;T
611,00775;611,0077515;1089,3943686;792,49;N
611,00775;611,0077515;3732,9563799999996;792,49;T
611,00775;611,2661743;1095,8068237666669;792,49;N
611,00775;611,2661743;3730,5330403333332;792,49;T
611,00775;610,7493286;7117,443684666666;792,49;T
611,00775;610,7493286;2034,3109943333332;792,49;T
611,00775;611,0077515;7037,76709;792,49;T
611,00775;611,0077515;1963,6282549999999;792,49;T
611,00775;611,2661743;7027,7932943333335;792,49;T
611,00775;611,2661743;1962,9246423333334;792,49;T
611,00775;610,7493286;776,4211018333334;792,49;N
611,00775;611,0077515;717,9111327999999;792,49;N
611,00775;611,2661743;717,7898152666667;792,49;N
611,00775;610,7493286;2053,2572833333334;792,49;T
611,00775;610,7493286;8254,045898666667;792,49;T
611,00775;611,0077515;1985,7049560000003;792,49;T
611,00775;611,0077515;8173,146647333335;792,49;T
611,00775;611,2661743;1985,143758;792,49;T
611,00775;611,2661743;8173,383138;792,49;T
611,00775;610,7493286;3336,4361166666663;792,49;T
611,00775;611,0077515;3316,525390666666;792,49;T
611,00775;611,2661743;3288,5761719999996;792,49;T
611,00775;610,7493286;2119,5962320000003;792,49;T
611,00775;610,7493286;4770,5929363333335;792,49;T
611,00775;611,0077515;2091,686564;792,49;T
611,00775;611,0077515;4743,041341333334;792,49;T
611,00775;611,2661743;2059,7091473333335;792,49;T
611,00775;611,2661743;4706,711100333333;792,49;T
611,00775;610,7493286;3811,013265;792,49;T
611,00775;610,7493286;8342,018717666668;792,49;T
611,00775;611,0077515;3779,269368333333;792,49;T
611,00775;611,0077515;8302,087890666668;792,49;T
611,00775;611,2661743;3743,370035666667;792,49;T
611,00775;611,2661743;8255,362467333332;792,49;T
611,00775;610,7493286;3792,34611;792,49;T
611,00775;610,7493286;3881,7111003333334;792,49;T
611,00775;611,0077515;3757,8056639999995;792,49;T
611,00775;611,0077515;3854,3778483333335;792,49;T
611,00775;611,2661743;3717,929443333333;792,49;T
611,00775;611,2661743;3818,981852333333;792,49;T
611,00775;610,7493286;5067,386556;792,49;T
611,00775;611,0077515;5036,968424666667;792,49;T
611,00775;611,2661743;5000,455729333334;792,49;T
611,00775;610,7493286;3711,4350586666665;792,49;T
611,00775;610,7493286;8604,396158999998;792,49;T
611,00775;611,0077515;3681,8631186666667;792,49;T
611,00775;611,0077515;8568,481608333333;792,49;T
611,00775;611,2661743;3646,3820800000008;792,49;T
611,00775;611,2661743;8526,860677333332;792,49;T
611,26615;611,0077515;2095,6329753333334;786,03;T
611,26615;611,2661743;2104,8208413333336;786,03;T
611,26615;611,5245361;2063,2156573333336;786,03;T
611,26615;611,0077515;4714,349120999999;786,03;T
611,26615;611,2661743;4736,6650389999995;786,03;T
611,26615;611,5245361;4697,850748666667;786,03;T
611,26615;611,0077515;8056,217773333333;786,03;T
611,26615;611,0077515;1076,0143025333334;786,03;N
611,26615;611,2661743;8069,891764333333;786,03;T
611,26615;611,2661743;1089,1062214666665;786,03;N
611,26615;611,5245361;8023,594400999999;786,03;T
611,26615;611,5245361;1048,9964801666665;786,03;N
611,26615;611,0077515;4068,2551270000004;786,03;T
611,26615;611,2661743;4077,512858333333;786,03;T
611,26615;611,5245361;4029,8198239999997;786,03;T
611,26615;611,0077515;4405,837891;786,03;T
611,26615;611,2661743;4408,895507666667;786,03;T
611,26615;611,5245361;4350,497558666667;786,03;T
611,26615;611,0077515;7476,590495;786,03;T
611,26615;611,0077515;2774,1258949999997;786,03;T
611,26615;611,2661743;7489,845866;786,03;T
611,26615;611,2661743;2777,1349283333334;786,03;T
611,26615;611,5245361;7453,473307333334;786,03;T
611,26615;611,5245361;2725,003987666667;786,03;T
611,26615;611,0077515;3578,4627276666665;786,03;T
611,26615;611,0077515;2902,047607666667;786,03;T
611,26615;611,2661743;3573,9673666666663;786,03;T
611,26615;611,2661743;2905,1689453333333;786,03;T
611,26615;611,5245361;3526,944661666667;786,03;T
611,26615;611,5245361;2858,4980469999996;786,03;T
611,26615;611,0077515;5144,038981000001;786,03;T
611,26615;611,2661743;5119,438639333333;786,03;T
611,26615;611,5245361;5067,9839680000005;786,03;T
611,26615;611,0077515;633,7452364036667;786,03;N
611,26615;611,2661743;653,8895770833333;786,03;N
611,26615;611,5245361;627,2842357233334;786,03;N
